t,p_b_x,p_b_y,p_b_z,phi_b_z,phi_b_y,phi_b_x,dp_b_x,dp_b_y,dp_b_z,dphi_b_z,dphi_b_y,dphi_b_x,ddp_b_x,ddp_b_y,ddp_b_z,ddphi_b_z,ddphi_b_y,ddphi_b_x,p_m_x,p_m_y,p_m_z,p_e_x,p_e_y,p_e_z,dp_m_x,dp_m_y,dp_m_z,dp_e_x,dp_e_y,dp_e_z
2.2720000000000002,0.40417773046934913,0.001082527505319179,0.6419985326966438,0.005892785068376061,-0.47832736244782265,0.15649450920858238,-3.099360593602498e-05,4.187995694759737e-05,0.0001616751934174969,-0.00010043782391101775,-0.00042479562442271465,7.697061092970913e-06,6.175598830557896e-05,0.0019652731449172267,-0.0007608259079453198,0.0013792134292743932,0.0009684313295791117,-0.0007237463912528698,1.133397296666355,0.029877386251522968,0.20988918829190484,1.6098582456122454,0.06535075597812053,-0.6454834009446326,6.965352761234549e-05,-6.091017705099269e-05,5.7354043125901145e-05,-0.00010535529182398297,2.87293520154219e-05,-8.581101162974383e-05
2.2760000000000002,0.4041777417278568,0.001082590049432229,0.6419983376104633,0.005892853794356792,-0.4783269252030127,0.15649452744108702,-3.057094868891515e-05,4.9724289433783114e-05,0.00015833413561512123,-9.472977448780052e-05,-0.00042027496011040437,4.783025125160059e-06,0.00015038735995625917,0.0019530738403156385,-0.0009074424947028087,0.0014690935967523863,0.0012881395631987962,-0.0007258726606921975,1.133397574465838,0.029877151334234457,0.209889397203744,1.6098578420657816,0.06535086382646328,-0.6454837677780176,6.89587198454688e-05,-5.6320411074423046e-05,4.6722005458965613e-05,-9.596956540569571e-05,2.502595103370806e-05,-9.747625040468214e-05
2.2800000000000002,0.4041777577081113,0.0010826590047118814,0.6419981277882412,0.005892949434072738,-0.47832644695784166,0.15649451635013165,-2.9790375799162288e-05,5.7504438249430835e-05,0.0001544155477895819,-8.868479573434539e-05,-0.00041449036270622383,1.8884555850003891e-06,0.00024035408464615567,0.0019330051861139981,-0.00104907646456728,0.0015467290702437845,0.0015992069773635036,-0.0007135420876146196,1.1333978483361138,0.029876935688234373,0.2098895620679485,1.6098574778557222,0.0653509561857288,-0.6454841807546359,6.768227955866729e-05,-5.1283050663680726e-05,3.536063613793213e-05,-8.570441445421287e-05,2.0989223512013468e-05,-0.00010884389278764663
2.2840000000000003,0.40417777845690045,0.0010827341347855338,0.6419979042649933,0.005893072169233233,-0.47832592983921834,0.15649447504594702,-2.8647960601190225e-05,6.518821495220938e-05,0.00014994142286095627,-8.235566269767415e-05,-0.00040748114759797563,-9.270158873434797e-07,0.0003309426681675318,0.0019047279969747883,-0.0011847178066554098,0.001610258758370827,0.0018993033998082687,-0.0006859067400589369,1.1333981159240745,0.029876741069829148,0.2098896800888331,1.609857156430466,0.06535103174025138,-0.6454846385291599,6.581279676787227e-05,-4.581675301608061e-05,2.3334129486268764e-05,-7.459839768131353e-05,1.6629155536948534e-05,-0.00011983696257544796
2.2880000000000003,0.4041778039896695,0.0010828151459936282,0.6419976682000446,0.005893221969236691,-0.4783253763182405,0.15649440284498364,-2.7142655520428275e-05,7.27421400277879e-05,0.0001449377098045726,-7.580244818462382e-05,-0.0003992957681241293,-3.600574339688837e-06,0.0004214298811991636,0.001867938045758684,-0.001313402599507791,0.001657904252342054,0.002186200074620086,-0.0006422282382729445,1.133398374838488,0.029876569154210244,0.2098897487409844,1.6098568810685407,0.06535108921897309,-0.6454851394503365,6.33427351681703e-05,-3.9943405617370136e-05,1.071327931922993e-05,-6.269790064905573e-05,1.1958080295068608e-05,-0.00013037976098750892
2.2920000000000003,0.4041778342894741,0.0010829016873169686,0.6419974208727648,0.005893398582990693,-0.47832478920329574,0.1564942992832568,-2.527631993239534e-05,8.013159115501771e-05,0.0001394341128392194,-6.909215432685904e-05,-0.0003899913699514538,-6.066680669538845e-06,0.0005110883302409196,0.0018223702287554898,-0.0014342210413275328,0.0016879884733142622,0.002457789122154785,-0.0005818878921517236,1.1333986226659558,0.02987642152258421,0.20988976579506766,1.6098566548472608,0.06535112740489374,-0.6454856815672478,6.0268652846140415e-05,-3.368808988712943e-05,-2.424844491866194e-06,-5.005712377936784e-05,6.990702190734493e-06,-0.00014039844120627962
2.2960000000000003,0.40417786930612154,0.00108299335075006,0.6419971636773125,0.0058936015321534585,-0.47832417163043894,0.15649416412847297,-2.305372558248099e-05,8.73209679244679e-05,0.00013346385928692583,-6.229827033961905e-05,-0.000379633269693407,-8.25757009694946e-06,0.0005991920839802561,0.001767802607944375,-0.001546325051533833,0.001698953852525249,0.002712101876626399,-0.0005043961747338189,1.1333988569877107,0.029876299649491147,0.20988972934222846,1.6098564806115505,0.06535114514459062,-0.6454862626378661,5.6591399566485686e-05,-2.707902303734561e-05,-1.5997274782630897e-05,-3.6738009745462785e-05,1.7441072128199216e-06,-0.00014982157747756006
2.3000000000000003,0.4041779089555127,0.0010830896721357604,0.6419968981164004,0.005893830105917064,-0.4783235270510231,0.15649399739078945,-2.0482539431566694e-05,9.427387244388838e-05,0.00012706343795232923,-5.5500258652766984e-05,-0.0003682943625849492,-1.0103787106912677e-05,0.0006850223117930742,0.0017040602928406943,-0.0016489353787162548,0.0016893798903758793,0.0029473259437612937,-0.00040940144103842095,1.1333990753971523,0.02987620489039991,0.2098896378168694,1.6098563609431829,0.06535114135775144,-0.6454868801398677,5.231628752433432e-05,-2.014747764759668e-05,-2.9915580290751337e-05,-2.2810107136450577e-05,-3.7622412199511645e-06,-0.00015858072410779287
2.3040000000000003,0.4041779531191943,0.0010831901324734909,0.6419966257940823,0.005894083357433453,-0.4783228592165719,0.1564937993320699,-1.757328396650753e-05,0.00010095330511371265,0.00012027231012195426,-4.878297220503017e-05,-0.0003560544646376942,-1.1534753662862926e-05,0.000767872890922195,0.0016310191242936776,-0.001741348153968985,0.0016579999426145828,0.003161820832623743,-0.0002966978048413921,1.133399275518011,0.029876138469669966,0.20988949001758614,1.6098562981306934,0.06535111504666086,-0.645487531283659,4.745323378685644e-05,-1.2927678600793703e-05,-4.408635195796392e-05,-8.3503679526591e-06,-9.506521583824666e-06,-0.0001666109598064216
2.308,0.4041780016441331,0.0010832941597096852,0.6419963484075804,0.0058943601019823474,-0.47832217216091577,0.15649357047350196,-1.4339275188329622e-05,0.0001073218747050234,0.00011313259551943644,-4.22360062945465e-05,-0.0003429995952582595,-1.2479367150913688e-05,0.0008470559390472361,0.0015486091226862156,-0.0018229408329764958,0.0016037170848359349,0.0033541320285933847,-0.00016623209000958894,1.1333994550230226,0.029876101468971104,0.20988928512605373,1.6098562941402392,0.06535106530557877,-0.6454882130275461,4.2016872203734034e-05,-5.456677137482706e-06,-5.8411740777589566e-05,6.557122178563549e-06,-1.5464589317449606e-05,-0.00017385141359850092
